,Name,Company,Location,Salary,Experience,Type,Field,Posted,Updated,Skill Required,Link
1426,Senior Event Executive,Keppel Land Vietnam,"Ho Chi Minh City, Vietnam",,3 - 5 năm kinh nghiệm,Việc làm fulltime,Marketing,3 months ago,23 days ago,"Marketing Communications, Social Media Marketing, Digital Marketing, Marketing Strategy, Content Marketing",https://glints.com/vn/opportunities/jobs/senior-event-executive/8fc9ffe5-2cd3-4e61-83e4-c756c49ced9a
1427,Fresher/Junior Backend Developer (Nodejs),Ant-Tech,"Quận Bình Thạnh, Ho Chi Minh City, Vietnam",,1 - 3 năm kinh nghiệm,Việc làm fulltime,Software Engineering,1 month ago,20 days ago,"GraphQL API., Docker, nodejs, Nginx, NestJS, MongoDB, Restful Api, Git",https://glints.com/vn/opportunities/jobs/fresher-junior-backend-developer-nodejs/1f51dab9-3ac9-450c-82d6-f611d4562ca3
1428,Chuyên viên Quản lý khách hàng/Client Management Specialist,Tada Edtech Platform,"Quận 1, Ho Chi Minh City, Vietnam",,1 - 3 năm kinh nghiệm,Việc làm fulltime,Operations,1 month ago,1 month ago,"Digital Platform, basic electrical knowledge, installation tools, technology-engineering",https://glints.com/vn/opportunities/jobs/chuyen-vien-quan-ly-khach-hang-client-management-specialist/e11005df-3e5a-43da-b348-5c8b36f93f4a
1429,Phân tích Nghiệp vụ (Business Analyst),Công Ty Cổ Phần Giải Pháp Phần Mềm Tài Chính (FSS),"Ho Chi Minh City, Vietnam",,1 - 3 năm kinh nghiệm,Việc làm fulltime,Other,1 month ago,1 month ago,"English, Tinh Thần Trách Nhiệm, Cntt",https://glints.com/vn/opportunities/jobs/phan-tich-nghiep-vu-business-analyst/233f9e80-05ab-46bf-8dbc-e4ecc02c8f72
1430, Phân tích Nghiệp vụ (Business Analyst),Công Ty Cổ Phần Giải Pháp Phần Mềm Tài Chính (FSS),"Hà Nội, Vietnam",,1 - 3 năm kinh nghiệm,Việc làm fulltime,Other,1 month ago,1 month ago,"English, Cntt, Hệ Thống Thông Tin",https://glints.com/vn/opportunities/jobs/phan-tich-nghiep-vu-business-analyst/a6fdddb0-1856-4319-b936-fb29c957e42a
1431,Application Development Manager / IT Application Officer,Quesscorp,"Ho Chi Minh City, Vietnam",,3 - 5 năm kinh nghiệm,Việc làm fulltime,Software Engineering,2 months ago,2 months ago,"Backend Developer, Sql Server, API, ASP.NET",https://glints.com/vn/opportunities/jobs/application-development-manager-it-application-officer/a3a2700f-0377-40e9-b89f-22997d16cb01
1432,Development Specialist,DEK Technologies,"Ho Chi Minh City, Vietnam",,3 - 5 năm kinh nghiệm,Việc làm fulltime,Other,1 month ago,29 days ago,"Teamwork, Strong Critical Thinking Skills, Microsoft Office Suite",https://glints.com/vn/opportunities/jobs/development-specialist/4cbd0c12-d2b8-4ef6-9f9f-7977995eeced
1433,Full stack/Node JS,Plusteam Global,"Ho Chi Minh City, Vietnam",,1 - 3 năm kinh nghiệm,Việc làm fulltime,Software Engineering,21 days ago,15 days ago,"Node.js, JavaScript, ReactJS",https://glints.com/vn/opportunities/jobs/full-stack-node-js/88a70008-74b1-494c-b533-871e613d9ceb
1434,Chief Operating Officer ,Selex Motors,"Hà Nội, Vietnam",,5 - 10 năm kinh nghiệm,Việc làm fulltime,Operations,1 month ago,1 month ago,"Operations Management, Management, Fundraising, Organizational Leadership",https://glints.com/vn/opportunities/jobs/chief-operating-officer/b16105f1-e73e-4dd7-93a3-4e09952755a2
1435,Senior UI Frontend Engineer (HTML/CSS),Naver Vietnam,"Ho Chi Minh City, Vietnam",,3 - 5 năm kinh nghiệm,Việc làm fulltime,Software Engineering,15 days ago,13 days ago,"ReactJS, Objective-C, Zeplin, Figma, AngularJS, Html5 & Css3, Front End Developer, Git",https://glints.com/vn/opportunities/jobs/senior-ui-frontend-engineer-html-css/da4e30bf-7280-449f-a5a5-976b6f686123
1436,(Hanoi) Level Designer Intern,Gear Inc.,"Hà Nội, Vietnam",,,Thực Tập,Design,27 days ago,16 days ago,"English, Good Communication Skills, Logical Thinking",https://glints.com/vn/opportunities/jobs/hanoi-level-designer-intern/8620471a-047b-49d5-bdf7-0474477569d5
1437,NHÂN VIÊN CHĂM SÓC ĐIỂM BÁN,CGFood,"Hà Nội, Vietnam",,,Việc làm fulltime,Business Development / Sales,4 months ago,2 months ago,"Chăm Chỉ, Cầu Tiến, Chủ Động Và Ham Học Hỏi",https://glints.com/vn/opportunities/jobs/nhan-vien-cham-soc-diem-ban/aefcdbf2-5baf-4868-bc79-11a7e870261e
1438,Thực Tập Sinh Corporate Communication ,Schneider Electric Vietnam,"Ho Chi Minh City, Vietnam",,,Thực Tập,Marketing,3 months ago,13 days ago,"Marketing Communications, Social Media Marketing, Sales and Marketing",https://glints.com/vn/opportunities/jobs/thuc-tap-sinh-corporate-communication/1fa22f7f-6951-47f1-8c1d-1dc6df25fcca
1439,DevOps,Treehouse Finance,"Ho Chi Minh City, Vietnam",,3 - 5 năm kinh nghiệm,Việc làm fulltime,Software Engineering,2 days ago,2 days ago,"Decentralized Finance (DeFi), Software Engineering, DevOps",https://glints.com/vn/opportunities/jobs/devops/90be1824-dc8f-4358-b53a-05a4f97146cd
1440,Thực Tập Sinh Kiểm Thử Phần Mềm,Selex Motors,"Hà Nội, Vietnam",,,Thực Tập,Software Engineering,3 months ago,1 month ago,"Năng Động, Software Testing, Tinh Thần Trách Nhiệm, Sáng Tạo",https://glints.com/vn/opportunities/jobs/thuc-tap-sinh-kiem-thu-phan-mem/7d9e9fd2-bcb8-487b-9dba-218ed599126c
1441,Account tư vấn SEO,ORI MARKETING AGENCY,"Hà Nội, Vietnam",,Dưới một năm kinh nghiệm,Việc làm fulltime,Marketing,3 months ago,2 months ago,"Đam Mê Kinh Doanh, Digital Marketing, Giao Tiếp Tốt, SEO, Kỹ năng thuyết trình, Cập Nhật Xu Hướng, Tin học văn phòng, Kĩ Năng Trình Bày, Microsoft Office, Tinh Thần Trách Nhiệm",https://glints.com/vn/opportunities/jobs/account-tu-van-seo/0e09b57a-b95a-4f8d-ab91-5011d26cdf76
1442,Graphic Designer,Công ty TNHH Xin Chào Bác Sĩ,"Ho Chi Minh City, Vietnam",,1 - 3 năm kinh nghiệm,Việc làm fulltime,Design,3 months ago,30 days ago,"Graphic Design, Design Thinking, Good Communication Skills",https://glints.com/vn/opportunities/jobs/graphic-designer/88e57b8e-8533-454e-8423-95f5f0f77d38
1443,QUẢN LÝ CHẤT LƯỢNG (QA - TPHCM),FPT Telecom,"Ho Chi Minh City, Vietnam",,,Việc làm fulltime,Other,9 days ago,9 days ago,"English, Tin học văn phòng, Chịu Được Áp Lực",https://glints.com/vn/opportunities/jobs/quan-ly-chat-luong-qa-tphcm/0df1a573-1467-42e4-bba7-611bceed3dab
1444,Nhân Viên Kiểm Hàng Tại Siêu Thị,Công Ty TNHH Cánh Đồng Vàng,"Ho Chi Minh City, Vietnam",,1 - 3 năm kinh nghiệm,Việc làm fulltime,Business Development / Sales,4 months ago,6 days ago,"Sắp xếp và lập kế hoạch, Tư vấn bán hàng., Trưng Bày Sản Phẩm",https://glints.com/vn/opportunities/jobs/nhan-vien-kiem-hang-tai-sieu-thi/e5b167c3-6457-4b8e-8275-66b87e1dc2e4
1445,HR RECRUITMENT EXECUTIVE,Audience Serv,"Hà Nội, Vietnam",,1 - 3 năm kinh nghiệm,Việc làm fulltime,Human Resource,27 days ago,21 days ago,"develop recruitment channels, Recruitment & Selection, Recruitment And Staffing, Recruiting",https://glints.com/vn/opportunities/jobs/hr-recruitment-executive/7d88c9b0-bc7d-4d10-808f-8123d97d4f70
1446,CTV Marketing Part-time (Remote),Cd Group,"Ho Chi Minh City, Vietnam",,,Việc làm part time,Marketing,9 months ago,10 days ago,"Photo & Video Editing, Content Creation, Copywriting & Editing, Good Communication Skills, Content Marketing",https://glints.com/vn/opportunities/jobs/ctv-marketing-part-time-remote/1d02cd5b-dcd4-48cf-8caf-d84ff41021e4
1447, Chuyên viên Kế toán Thuế ,Fado.vn,"Quận Tân Bình, Ho Chi Minh City, Vietnam",,1 - 3 năm kinh nghiệm,Việc làm fulltime,Finance,2 months ago,2 months ago,"Tỉ Mỉ Và Cẩn Thận, Microsoft Office, Kế Toán Thuế",https://glints.com/vn/opportunities/jobs/chuyen-vien-ke-toan-thue/3ce71a35-2f8e-4b6e-be63-2a773ad268d5
1448,SEO Leader,Gleads,"Quận 7, Ho Chi Minh City, Vietnam",,1 - 3 năm kinh nghiệm,Việc làm fulltime,Marketing,28 days ago,28 days ago,"Google Tag Manager, Ahrefs, Keyword Planner, Google Data Studio, search console, Screaming Frog, Google Analytics",https://glints.com/vn/opportunities/jobs/seo-leader/7051e784-81c4-4733-910a-405a032e7dc8
1449,Chuyên viên Content Marketing (Marketing B2B),Admicro,"Hà Nội, Vietnam",,1 - 3 năm kinh nghiệm,Việc làm fulltime,Marketing,2 months ago,2 months ago,"Social Media, Email Marketing, Website Marketing, Content Marketing",https://glints.com/vn/opportunities/jobs/chuyen-vien-content-marketing-marketing-b2b/300354ea-5bc7-46fb-831d-aa68166f43f4
1450,Chuyên viên Kế toán Thuế,Công Ty Cổ Phần Proship ,"Ho Chi Minh City, Vietnam",,1 - 3 năm kinh nghiệm,Việc làm fulltime,Other,2 months ago,1 month ago,"Accounting, Auditing, Tax Accounting",https://glints.com/vn/opportunities/jobs/chuyen-vien-ke-toan-thue/cb36968d-8db8-458b-8bca-ed043fae50ac
1451,SYSTEM ENGINEER (TPHCM),FPT Telecom,"Ho Chi Minh City, Vietnam",,1 - 3 năm kinh nghiệm,Việc làm fulltime,Software Engineering,9 days ago,9 days ago,"Cntt, Fluent In English Both Oral And Written, Good Communication Skills",https://glints.com/vn/opportunities/jobs/system-engineer-tphcm/f384d9cd-4501-4214-bf5f-97fa8ad4290e
1452,Nhân Viên Trưng Bày Siêu Thị,GOODFOOD,"Thành phố Thủ Đức, Ho Chi Minh City, Vietnam",,1 - 3 năm kinh nghiệm,Việc làm fulltime,Business Development / Sales,1 month ago,1 month ago,"Sales Promotion, Sales, Retail Sales",https://glints.com/vn/opportunities/jobs/nhan-vien-trung-bay-sieu-thi/cd5240ca-9e52-4032-8e47-43df671a0e71
1453,Chuyên viên tư vấn đầu tư Bất Động Sản Cao Cấp,I LIKE LAND,"Hà Nội, Vietnam",,Dưới một năm kinh nghiệm,Việc làm fulltime,Consulting,4 months ago,2 months ago,"Consultant, Financial Analysis, Sales, Business Planning",https://glints.com/vn/opportunities/jobs/chuyen-vien-tu-van-dau-tu-bat-dong-san-cao-cap/48bd15cd-bba9-4a69-a86a-ed3d356bec69
1454,Chuyên viên Kế toán Thuế,Fado.vn,"Ho Chi Minh City, Vietnam",,1 - 3 năm kinh nghiệm,Việc làm fulltime,Other,3 months ago,1 month ago,"Accounting, Account Management, Financial Accounting",https://glints.com/vn/opportunities/jobs/chuyen-vien-ke-toan-thue/0f9f014c-c499-4f6d-ae58-e6b6da9358a3
1455,Java Developer,Ascend Technology,"Hà Nội, Vietnam",,3 - 5 năm kinh nghiệm,Việc làm fulltime,Software Engineering,2 months ago,2 months ago,"Mircoservice, Spring Boot, Java Programming",https://glints.com/vn/opportunities/jobs/java-developer/afe7e2c2-e598-49f0-a823-cf08a66ecd3b
1456,JAVA TEAM LEADER,Ascend Technology,"Hà Nội, Vietnam",,3 - 5 năm kinh nghiệm,Việc làm fulltime,Software Engineering,2 months ago,2 months ago,"Openapi, Aws Cloud Services, Java Programming",https://glints.com/vn/opportunities/jobs/java-team-leader/8f021b4d-fc0d-4879-b951-aec7c3eb8a96
1457,Chuyên viên Kế toán Thuế công ty cổ phần Proship,Fado.vn,"Quận Tân Bình, Ho Chi Minh City, Vietnam",,1 - 3 năm kinh nghiệm,Việc làm fulltime,Other,4 months ago,2 months ago,"Auditing, Accounting And Auditing, Internal Audit",https://glints.com/vn/opportunities/jobs/chuyen-vien-ke-toan-thue-cong-ty-co-phan-proship/92d626c9-67bf-478f-a569-76c310e8728b
1458,Chuyên Viên Tư Vấn Dịch Vụ Marketing/Account Tư Vấn,ORI MARKETING AGENCY,"Hà Nội, Vietnam",,,Việc làm fulltime,Business Development / Sales,2 months ago,2 months ago,"Giao Tiếp Tốt, Cập Nhật Xu Hướng, Tin học văn phòng, Microsoft Office, Chăm Sóc Khách Hàng, Tinh Thần Trách Nhiệm",https://glints.com/vn/opportunities/jobs/chuyen-vien-tu-van-dich-vu-marketing-account-tu-van/c4716b35-7f45-4694-a1ef-145aa43fd96b
1459,Chuyên Viên Account Tư Vấn Dịch Vụ Marketing Tổng Thể,ORI MARKETING AGENCY,"Hà Nội, Vietnam",,,Việc làm fulltime,Marketing,2 months ago,1 month ago,"Giao Tiếp Tốt, Tin học văn phòng, Microsoft Office, B2b Sales, Tinh Thần Trách Nhiệm",https://glints.com/vn/opportunities/jobs/chuyen-vien-account-tu-van-dich-vu-marketing-tong-the/3958456e-8cdc-4f82-966f-cdc57d8c997e
1460,SALES ADMIN,Infinity Core Pte. Ltd.,"Quận 6, Ho Chi Minh City, Vietnam",,Dưới một năm kinh nghiệm,Việc làm fulltime,Business Development / Sales,29 days ago,7 days ago,"Customer Relationship Management (CRM), Cold Calling, Arrangement Skills, Business Consulting",https://glints.com/vn/opportunities/jobs/sales-admin/07dad0ba-418e-4dc7-9d3f-18f4b3a1d4dd
1461,C&B Executive,KardiaChain,"Quận 1, Ho Chi Minh City, Vietnam",,1 - 3 năm kinh nghiệm,Việc làm fulltime,Human Resource,3 months ago,1 month ago,"HR & Payroll, C&B, Administration",https://glints.com/vn/opportunities/jobs/c-and-b-executive/92788fb6-fe80-47ca-b0c3-844052468404
1462,Front-end Developer,Gimasys,"Ho Chi Minh City, Vietnam",,Dưới một năm kinh nghiệm,Việc làm fulltime,Software Engineering,3 months ago,15 days ago,"Programming, English, Html5 & Css3, Good Communication Skills, Git, Adobe Photoshop",https://glints.com/vn/opportunities/jobs/front-end-developer/1e4b83c1-a89f-4268-9b5a-1cee84340f04
1463,iOS Developer,Công ty Modmo,"Ho Chi Minh City, Vietnam",,3 - 5 năm kinh nghiệm,Việc làm fulltime,Software Engineering,1 month ago,1 month ago,"Swift (Programming Language), Objective-C, iOS Developer",https://glints.com/vn/opportunities/jobs/ios-developer/17f747b3-8461-4eb5-a5a4-7ae80090626f
1464,DIGITAL MARKETING MANAGER,Công Ty Cổ Phần 247express,"Ho Chi Minh City, Vietnam",,5 - 10 năm kinh nghiệm,Việc làm fulltime,Marketing,2 months ago,1 month ago,"Marketing Communications, Digital Campaign, Social Media Marketing, Digital Marketing, Analytical Skills, Digital Advertising, Good Communication Skills, Marketing Campaign, Data Analysis, Manage Digital Marketing Campaign",https://glints.com/vn/opportunities/jobs/digital-marketing-manager/c94eca5c-fee4-4ad1-bfeb-97360a84ebdf
1465,Nhân Viên SEO Marketing,MAICO GROUP,"Ho Chi Minh City, Vietnam",,Dưới một năm kinh nghiệm,Việc làm fulltime,Marketing,1 month ago,1 month ago,"Giải Quyết Vấn Đề, Phân Tích, Ahrefs, Chủ Động Và Ham Học Hỏi, Data Driven, SEO, Seoquake",https://glints.com/vn/opportunities/jobs/nhan-vien-seo-marketing/e94f36f0-094f-41af-9c47-dcaff4252b3e
1466,"PG sales (Khu vực: Aeon BT, Citimart, Coop Mart)",GOODFOOD,"Quận Bình Tân, Ho Chi Minh City, Vietnam",,1 - 3 năm kinh nghiệm,Việc làm fulltime,Business Development / Sales,2 months ago,2 months ago,"Promotion, Sales Promotion, Salesforce, Sales, Retail Sales",https://glints.com/vn/opportunities/jobs/pg-sales-khu-vuc-aeon-bt-citimart-coop-mart/1b81db05-e71a-47b7-8bd6-c19926654b28
1467,Nhân viên tiếp thị MT,GOODFOOD,"Ho Chi Minh City, Vietnam",,,Việc làm fulltime,Business Development / Sales,29 days ago,29 days ago,"Can Communicate Well, Make initial planning of events and take responsibility, Keen On Sales",https://glints.com/vn/opportunities/jobs/nhan-vien-tiep-thi-mt/55495c3a-bd77-4f51-b019-48b9671441fe
1468,Chuyên viên Kế toán Thuế,Công Ty Cổ Phần Proship ,"Quận Tân Bình, Ho Chi Minh City, Vietnam",,3 - 5 năm kinh nghiệm,Việc làm fulltime,Other,3 months ago,3 months ago,"Microsoft Excel, Báo Cáo Thuế, Kế Toán Thuế",https://glints.com/vn/opportunities/jobs/chuyen-vien-ke-toan-thue/8e733a1d-c79c-4802-886b-c9218631e37a
1469,Channel Sales Manager,PMAX,"Quận 1, Ho Chi Minh City, Vietnam",,1 - 3 năm kinh nghiệm,Việc làm fulltime,Business Development / Sales,yesterday,yesterday,"Sales Experience, Problem Solving And Time Management, Research, Networking, Analytical Skills, Project Management, B2b Sales, Good Communication Skills, Client Services",https://glints.com/vn/opportunities/jobs/channel-sales-manager/b5dbd7d8-6cb7-44db-87e0-709774d50340
1470,Chuyên viên Kế toán Thuế,Công Ty Cổ Phần Proship ,"Quận Tân Bình, Ho Chi Minh City, Vietnam",,3 - 5 năm kinh nghiệm,Việc làm fulltime,Other,3 months ago,1 month ago,"Microsoft Excel, Báo Cáo Thuế, Kế Toán Thuế",https://glints.com/vn/opportunities/jobs/chuyen-vien-ke-toan-thue/8027f00e-86ff-4f63-8612-83e2de67bd2e
1471,SENIOR SOCIAL SELLER OPTIMIZING (Philippines) - HANOI,Ecomobi PTE,"Hà Nội, Vietnam",,1 - 3 năm kinh nghiệm,Việc làm fulltime,Marketing,1 month ago,1 month ago,"Marketing, Negotiation Skill, Good Communication Skills",https://glints.com/vn/opportunities/jobs/senior-social-seller-optimizing-philippines-hanoi/f9798698-df3d-4f08-b825-a2ee282e74a7
1472,E - Commerce Commercial Assistant Manager,Magna Management Asia (mma),"Ho Chi Minh City, Vietnam",,3 - 5 năm kinh nghiệm,Việc làm fulltime,Marketing,3 months ago,14 days ago,"Digital And Ecommerce, Ecommerce Management, Lobby & Negotiation skill",https://glints.com/vn/opportunities/jobs/e-commerce-commercial-assistant-manager/224ffc61-3913-4631-b42a-51449d876d27
1473,Social Media Intern,HAKUHODO,"Quận 1, Ho Chi Minh City, Vietnam",,Dưới một năm kinh nghiệm,Việc làm fulltime,Media & Communications,6 days ago,6 days ago,"Work Under Pressure, Task Management, Digital Marketing, Careful, Time Management, Up to date with trend",https://glints.com/vn/opportunities/jobs/social-media-intern/360834b3-dd49-43ce-b6da-47554848526a
1474,Python Engineer (All levels),Money Forward Vietnam,"Ho Chi Minh City, Vietnam",,3 - 5 năm kinh nghiệm,Việc làm fulltime,Software Engineering,4 months ago,1 month ago,"English, Python, Python (Programming Language)",https://glints.com/vn/opportunities/jobs/python-engineer-all-levels/76100456-0497-46fb-bb57-1142777dc94e
1475,Mobile Flutter Engineer (Middle/Senior),Công Ty Tnhh Anfin,"Quận 3, Ho Chi Minh City, Vietnam",,3 - 5 năm kinh nghiệm,Việc làm fulltime,Software Engineering,1 month ago,8 days ago,"Cross-Platform Development, Flutter, Mobile Applications",https://glints.com/vn/opportunities/jobs/mobile-flutter-engineer-middle-senior/3b501aec-9346-42fe-bddf-2b638d120364
1476,Content Operations Executive,Intrepid Group Asia,"Quận 1, Ho Chi Minh City, Vietnam",,1 - 3 năm kinh nghiệm,Việc làm fulltime,Operations,5 days ago,yesterday,"Content Writing, Copywriting, Content Marketing",https://glints.com/vn/opportunities/jobs/content-operations-executive/9d02b427-5d6d-4e3a-a4d8-c5070d07f85c
1477,THỰC TẬP SINH CHĂM SÓC ĐIỂM BÁN,CGFood,"Hà Nội, Vietnam",,,Thực Tập,Business Development / Sales,4 months ago,1 month ago,"Chăm Chỉ, Cầu Tiến, Chủ Động Và Ham Học Hỏi",https://glints.com/vn/opportunities/jobs/thuc-tap-sinh-cham-soc-diem-ban/ee405620-da15-410c-a861-9246083873e6
