,Name,Company,Location,Salary,Experience,Type,Field,Posted,Updated,Skill Required,Link
1057,"PG sales (Khu vực: Aeon BT, Citimart, Coop Mart)",GOODFOOD,"Quận Bình Tân, Ho Chi Minh City, Vietnam",,1 - 3 năm kinh nghiệm,Việc làm fulltime,Business Development / Sales,4 months ago,12 days ago,"Promotion, Sales Promotion, Salesforce, Sales, Retail Sales",https://glints.com/vn/opportunities/jobs/pg-sales-khu-vuc-aeon-bt-citimart-coop-mart/1b81db05-e71a-47b7-8bd6-c19926654b28
1058,FADO TRADING - Kế toán tổng hợp,Fado.vn,"Quận Tân Bình, Ho Chi Minh City, Vietnam",,1 - 3 năm kinh nghiệm,Việc làm fulltime,Finance,1 month ago,1 month ago,"Microsoft Excel, Accounting, Finance",https://glints.com/vn/opportunities/jobs/fado-trading-ke-toan-tong-hop/fcd58cda-9ff9-4f8a-bda7-f02a1df14a9a
1059,Chuyên Viên Quản Lý Hiệu Suất Kinh Doanh,Công ty Cổ phần Chứng khoán VNDIRECT,"Hà Nội, Vietnam",,1 - 3 năm kinh nghiệm,Việc làm fulltime,Business Development / Sales,6 days ago,6 days ago,"Ability In English, Giám sát và đánh giá, Kiểm Soát Chất Lượng, Data Analysis",https://glints.com/vn/opportunities/jobs/chuyen-vien-quan-ly-hieu-suat-kinh-doanh/45f9a5ff-4bbc-42f6-b235-bbf4d25fde5b
1060,BRAND MARKETING SPECIALIST,Condodo Technology,"Hà Nội, Vietnam",,1 - 3 năm kinh nghiệm,Việc làm fulltime,Marketing,1 month ago,1 month ago,"Marketing, Analytical Skills, Content Marketing",https://glints.com/vn/opportunities/jobs/brand-marketing-specialist/824e490f-0a3a-4a8e-8a93-7053fa8593e0
1061,COPYWRITER INTERN,April Advertising,"Ho Chi Minh City, Vietnam",,,Việc làm fulltime,Media & Communications,9 months ago,1 month ago,"Basic Copywriting, Content Writing, Copywriting & Editing",https://glints.com/vn/opportunities/jobs/copywriter-intern/33f0d94e-4b1c-4b6c-8d71-468f2132b455
1062,DIGITAL MARKETING MANAGER,Công Ty Cổ Phần 247express,"Ho Chi Minh City, Vietnam",,5 - 10 năm kinh nghiệm,Việc làm fulltime,Marketing,5 months ago,4 minutes ago,"Marketing Communications, Digital Campaign, Social Media Marketing, Digital Marketing, Analytical Skills, Digital Advertising, Good Communication Skills, Marketing Campaign, Data Analysis, Manage Digital Marketing Campaign",https://glints.com/vn/opportunities/jobs/digital-marketing-manager/c94eca5c-fee4-4ad1-bfeb-97360a84ebdf
1063,Chief Operating Officer ,Selex Motors,"Hà Nội, Vietnam",,5 - 10 năm kinh nghiệm,Việc làm fulltime,Operations,3 months ago,19 days ago,"Operations Management, Management, Fundraising, Organizational Leadership",https://glints.com/vn/opportunities/jobs/chief-operating-officer/b16105f1-e73e-4dd7-93a3-4e09952755a2
1064,THỰC TẬP SINH CHĂM SÓC ĐIỂM BÁN,CGFood,"Hà Nội, Vietnam",,,Thực Tập,Business Development / Sales,6 months ago,3 months ago,"Chăm Chỉ, Cầu Tiến, Chủ Động Và Ham Học Hỏi",https://glints.com/vn/opportunities/jobs/thuc-tap-sinh-cham-soc-diem-ban/ee405620-da15-410c-a861-9246083873e6
1065,JUNIOR QA ENGINEER (TESTER),Công Ty Cổ Phần Zumstart,"Ho Chi Minh City, Vietnam",,1 - 3 năm kinh nghiệm,Việc làm fulltime,Software Engineering,23 days ago,11 days ago,"JavaScript, Web Developer, Cypress",https://glints.com/vn/opportunities/jobs/junior-qa-engineer-tester/10a7573d-0796-4a0f-bc34-8ae49d3aa01c
1066,CHIEF ACCOUNTANT/ACCOUNTING MANAGER,Công ty Modmo,"Ho Chi Minh City, Vietnam",,5 - 10 năm kinh nghiệm,Việc làm fulltime,Finance,5 months ago,4 days ago,"Chief Accountant, Accounting Manager, Management Accounting",https://glints.com/vn/opportunities/jobs/chief-accountant-accounting-manager/cc380d46-6dbc-4efc-83ca-4794d3fb0ef9
1067,Nhân Viên Telesales Online,IIG Việt Nam,"Hà Nội, Vietnam",,1 - 3 năm kinh nghiệm,Việc làm fulltime,Business Development / Sales,2 months ago,2 months ago,"Giao Tiếp Tốt, Trung Thực, xử lý tình huống., Giọng Nói Dễ Nghe",https://glints.com/vn/opportunities/jobs/nhan-vien-telesales-online/bd14ebf5-0cb1-44f2-8141-d2f28ccb2732
1068,[DN] NHÂN VIÊN DIGITAL MARKETING,Vtc Academy,"Da Nang, Vietnam",,1 - 3 năm kinh nghiệm,Việc làm fulltime,Marketing,2 months ago,2 months ago,"Truyền Thông Quảng Cáo, SEO, Triển Khai Chiến Dịch",https://glints.com/vn/opportunities/jobs/dn-nhan-vien-digital-marketing/7286b51a-301f-426a-927c-59bd41db2f94
1069,Salesforce Business Analyst,Gimasys,"Ho Chi Minh City, Vietnam",,1 - 3 năm kinh nghiệm,Việc làm fulltime,Software Engineering,2 months ago,2 months ago,"Giải Quyết Vấn Đề, Customer Relationship Management (CRM), Tiếng Anh, Database, e-Business",https://glints.com/vn/opportunities/jobs/salesforce-business-analyst/a51db9ac-f277-4c14-992d-03b8e1be6cd2
1070,Social Media Manager,HAKUHODO,"Quận 1, Ho Chi Minh City, Vietnam",,5 - 10 năm kinh nghiệm,Việc làm fulltime,Media & Communications,1 month ago,21 days ago,"Planning, Social Campaign Planning, Communication Skills, Strong Leadership Skills, Content Planning, Social Outreach Planning, High Pressure Environment",https://glints.com/vn/opportunities/jobs/social-media-manager/f9e23f31-c658-45dc-a708-acdce1031493
1071,Product Manager,Fado.vn,"Ho Chi Minh City, Vietnam",,Dưới một năm kinh nghiệm,Việc làm fulltime,Software Engineering,2 months ago,13 days ago,"UI/UX Design, Google Analytics, Balsamiq",https://glints.com/vn/opportunities/jobs/product-manager/67316419-0e4c-4358-9ee9-4330574a6edc
1072,Senior Event Coordinator And Sale Support,Focus Learning Academy,"Ho Chi Minh City, Vietnam",,1 - 3 năm kinh nghiệm,Việc làm fulltime,Marketing,11 days ago,7 days ago,"Chỉnh Sửa Ảnh/video, Tốt Nghiệp Đại Học, Truyền Thông Báo Chí",https://glints.com/vn/opportunities/jobs/senior-event-coordinator-and-sale-support/5c1dd0cb-d660-4136-97af-1832487a3dc6
1073,iOS Developer,Công ty Modmo,"Ho Chi Minh City, Vietnam",,3 - 5 năm kinh nghiệm,Việc làm fulltime,Software Engineering,3 months ago,3 months ago,"Swift (Programming Language), Objective-C, iOS Developer",https://glints.com/vn/opportunities/jobs/ios-developer/17f747b3-8461-4eb5-a5a4-7ae80090626f
1074,Designer Trainee,Publicis Groupe Vietnam,"Quận 4, Ho Chi Minh City, Vietnam",,Dưới một năm kinh nghiệm,Việc làm fulltime,Design,4 months ago,4 days ago,"Adobe Creative Suite, Graphic Design, Design Thinking",https://glints.com/vn/opportunities/jobs/designer-trainee/9a1396fe-eb80-4611-a561-3c1531f1c94e
1075,Công tác viên kinh doanh ,Tnhh Mtv Nhơn Mỹ,"Quận 11, Ho Chi Minh City, Vietnam",,,Việc làm part time,Business Development / Sales,5 months ago,5 months ago,"Chủ Động Và Ham Học Hỏi, Chịu Được Áp Lực, Sáng Tạo",https://glints.com/vn/opportunities/jobs/cong-tac-vien-kinh-doanh/fe3d4b01-1e3a-4d84-b0af-1ef7f8d7a7d4
1076,Tuyển dụng CTV kinh doanh online full-time/part-time – Nhơn Mỹ,Tnhh Mtv Nhơn Mỹ,"Quận 11, Ho Chi Minh City, Vietnam",,,Việc làm part time,Business Development / Sales,5 months ago,2 months ago,"Group Work, Sales, Flexibility/adaptability",https://glints.com/vn/opportunities/jobs/tuyen-dung-ctv-kinh-doanh-online-full-time-part-time-nhon-my/f282099a-1af3-4d7e-b5eb-201d658807f5
1077,Full stack/Node JS,Plusteam Global,"Ho Chi Minh City, Vietnam",,1 - 3 năm kinh nghiệm,Việc làm fulltime,Software Engineering,3 months ago,2 months ago,"Node.js, JavaScript, ReactJS",https://glints.com/vn/opportunities/jobs/full-stack-node-js/88a70008-74b1-494c-b533-871e613d9ceb
1078,Chuyên viên Phát Triển Sản Phẩm Cho Vay Ký Quỹ,Công ty Cổ phần Chứng khoán VNDIRECT,"Hà Nội, Vietnam",,1 - 3 năm kinh nghiệm,Việc làm fulltime,Product Management,1 month ago,17 days ago,"Phân Tích Nhu Cầu, Tài Chính Ngân Hàng, Chứng Khoán, Phát Triển Sản Phẩm, Phân tích thị trường, Phân Tích Data",https://glints.com/vn/opportunities/jobs/chuyen-vien-phat-trien-san-pham-cho-vay-ky-quy/47de73ed-d48e-4398-9d85-daa324ceafa0
1079, Urgent !!! Software Engineer, Diebold Nixdorf Vietnam Company Limited,"Ho Chi Minh City, Vietnam",,3 - 5 năm kinh nghiệm,Việc làm fulltime,Software Engineering,6 months ago,4 months ago,"skills with OOAD, Ms Sql, Computer Science",https://glints.com/vn/opportunities/jobs/urgent-software-engineer/41f6c6d3-f97b-4e00-9bab-9f14685383fe
1080,Product Manager,Fado.vn,"Quận Tân Bình, Ho Chi Minh City, Vietnam",,1 - 3 năm kinh nghiệm,Việc làm fulltime,Product Management,4 months ago,2 months ago,"Problem Solving, Project Management, Product Development",https://glints.com/vn/opportunities/jobs/product-manager/e4f31f98-9252-4e05-b047-47f81a3bfae6
1081,[HCM] CORPORATE PR EXECUTIVE,ZEE AGENCY,"Quận 10, Ho Chi Minh City, Vietnam",,1 - 3 năm kinh nghiệm,Việc làm fulltime,Media & Communications,17 days ago,16 days ago,"Problem Solving And Time Management, Organization Skills, Content Creation, Creative Writing",https://glints.com/vn/opportunities/jobs/hcm-corporate-pr-executive/4ba10513-7fb6-4cee-9ad7-0681b95e8e24
1082,Cán bộ System Middleware,Công ty TNHH Hệ thống Thông tin FPT,"Hà Nội, Vietnam",,1 - 3 năm kinh nghiệm,Việc làm fulltime,Other,5 months ago,5 months ago,"SAP ERP, WebLogic, Esb",https://glints.com/vn/opportunities/jobs/can-bo-system-middleware/41603459-8c7c-418f-a43e-7aa3bf7b722e
1083,HCM - Mid Android Developer,Fetch Technology,"Ho Chi Minh City, Vietnam",,1 - 3 năm kinh nghiệm,Việc làm fulltime,Software Engineering,5 months ago,4 months ago,"Grandle, Kotlin, Android",https://glints.com/vn/opportunities/jobs/hcm-mid-android-developer/6a424784-b0d2-459c-9b32-c89a24c013e1
1084,Thực Tập Sinh Thiết Kế Đồ Họa,Flower Store Việt Nam,"Ho Chi Minh City, Vietnam",,,Thực Tập,Design,2 months ago,10 days ago,"English, Graphic Design, Adobe Illustrator, Adobe After Effects, Adobe Premiere Pro, Adobe Photoshop",https://glints.com/vn/opportunities/jobs/thuc-tap-sinh-thiet-ke-do-hoa/9988e6b5-87bb-47ae-a17d-5bb550d53092
1085,SENIOR HR ADMIN MANAGER,"Idocean Co.,ltd","Quận 10, Ho Chi Minh City, Vietnam",,3 - 5 năm kinh nghiệm,Việc làm fulltime,Human Resource,2 months ago,3 days ago,"Compensation and Benefits, Good Communication Skills, Recruiting, Strategic Planning, Kpi System",https://glints.com/vn/opportunities/jobs/senior-hr-admin-manager/d48f5b22-c829-47c9-9081-9502ef36b15d
1086,Senior UIUX Designer ,Papaya Insurtech Asia,"Quận Bình Thạnh, Ho Chi Minh City, Vietnam",,1 - 3 năm kinh nghiệm,Việc làm fulltime,Design,17 days ago,12 days ago,"Ui Design, UI/UX Design, Ux Design, Product Design",https://glints.com/vn/opportunities/jobs/senior-uiux-designer/9b4322ff-d2ef-47a8-94e3-9be9b4f96b2e
1087,Regional IT Sales Manager,Beetsoft,"Hà Nội, Vietnam",,3 - 5 năm kinh nghiệm,Việc làm fulltime,Software Engineering,11 days ago,11 days ago,"Ielts 6.5, Proactive, IT background",https://glints.com/vn/opportunities/jobs/regional-it-sales-manager/088fa066-b1b5-4a68-95f7-b1646af9ddce
1088,Senior UI Frontend Engineer (HTML/CSS),Naver Vietnam,"Ho Chi Minh City, Vietnam",,3 - 5 năm kinh nghiệm,Việc làm fulltime,Software Engineering,2 months ago,2 months ago,"ReactJS, Objective-C, Zeplin, Figma, AngularJS, Html5 & Css3, Front End Developer, Git",https://glints.com/vn/opportunities/jobs/senior-ui-frontend-engineer-html-css/da4e30bf-7280-449f-a5a5-976b6f686123
1089,Kế Toán Bán Hàng,CÔNG TY CỔ PHẦN VITAMIN SHOPPE VIỆT NAM,"Hà Nội, Vietnam",,1 - 3 năm kinh nghiệm,Việc làm fulltime,Finance,3 months ago,3 months ago,"Phần Mềm Kế Toán, Kế Toán Tổng Hợp, Nghiệp Vụ Kế Toán",https://glints.com/vn/opportunities/jobs/ke-toan-ban-hang/7a304be5-e5e8-47d7-8aa7-dbb1e06553bf
1090,Nhân viên tiếp thị MT,GOODFOOD,"Ho Chi Minh City, Vietnam",,,Việc làm fulltime,Business Development / Sales,3 months ago,3 months ago,"Can Communicate Well, Make initial planning of events and take responsibility, Keen On Sales",https://glints.com/vn/opportunities/jobs/nhan-vien-tiep-thi-mt/55495c3a-bd77-4f51-b019-48b9671441fe
1091,Chuyên Viên Marketing ,IIG Việt Nam,"Hà Nội, Vietnam",,3 - 5 năm kinh nghiệm,Việc làm fulltime,Marketing,2 months ago,2 months ago,"Marketing, Phân Tích, Giao Tiếp Tốt, Tiếng Anh",https://glints.com/vn/opportunities/jobs/chuyen-vien-marketing/fa67ed79-87ac-4295-9e67-f5d8d77638d7
1092,IT Engineer (IT Helpdesk/ IT Support),Tekcent Vietnam,"Quận 1, Ho Chi Minh City, Vietnam",,3 - 5 năm kinh nghiệm,Việc làm fulltime,Software Engineering,4 months ago,7 days ago,"IT Support, System Administration, Linux System Administration, IT Helpdesk",https://glints.com/vn/opportunities/jobs/it-engineer-it-helpdesk-it-support/1d96b79e-3fb2-4dd2-b5bf-3a832df95b0f
1093,Senior Graphic Designer ,PMAX,"Quận 1, Ho Chi Minh City, Vietnam",,1 - 3 năm kinh nghiệm,Việc làm fulltime,Design,1 month ago,6 days ago,"Banner Advertisements, Adobe Illustrator, Typography, Adobe Photoshop",https://glints.com/vn/opportunities/jobs/senior-graphic-designer/8fb26e6e-22e1-46e7-bee9-111c77e76219
1094,IT Engineer (IT Helpdesk/ IT Support),Tekcent Vietnam,"Quận 1, Ho Chi Minh City, Vietnam",,3 - 5 năm kinh nghiệm,Việc làm fulltime,Software Engineering,6 months ago,8 days ago,"Github, Bitbucket, Jenkins, English, SonarQube, Octopus",https://glints.com/vn/opportunities/jobs/it-engineer-it-helpdesk-it-support/b3e5413c-b349-419e-982a-ed91fd45a92f
1095,Risk Analyst - Vietnam Speaking,TikTok Vietnam,"Ho Chi Minh City, Vietnam",,1 - 3 năm kinh nghiệm,Việc làm fulltime,Finance,1 month ago,1 month ago,"MySQL, Problem Solving And Time Management, Risk Management",https://glints.com/vn/opportunities/jobs/risk-analyst-vietnam-speaking/d17b2795-8c70-4779-8aa6-5ceaf0449403
1096,Content Marketing Executive DIGITAL ORIENTED,Bss Group,"Hà Nội, Vietnam",,1 - 3 năm kinh nghiệm,Việc làm fulltime,Marketing,4 months ago,3 months ago,"Digital Marketing, paid ads, Content Marketing",https://glints.com/vn/opportunities/jobs/content-marketing-executive-digital-oriented/7859dfa4-6453-4599-af15-ec5f05337ea7
1097,Strategic Planning Manager,Cốc Cốc,"Hà Nội, Vietnam",,3 - 5 năm kinh nghiệm,Việc làm fulltime,Marketing,18 days ago,13 days ago,"Digital Marketing, Marketing Strategy, Strategic Planning",https://glints.com/vn/opportunities/jobs/strategic-planning-manager/2bd9a0b7-0ccb-4607-b2dc-fe8330b3838b
1098,CONTENT MARKETING EXECUTIVE,Bss Group,"Hà Nội, Vietnam",,1 - 3 năm kinh nghiệm,Việc làm fulltime,Marketing,17 days ago,17 days ago,"Marketing, Content Writing, Information Technology",https://glints.com/vn/opportunities/jobs/content-marketing-executive/9c640c10-b218-4bdb-96f5-34df2f9b9b17
1099,Thực Tập Sinh Digital Marketing,Aligo,"Ho Chi Minh City, Vietnam",,,Thực Tập,Marketing,10 days ago,10 days ago,"Product Marketing, Data Driven, Inbound Marketing",https://glints.com/vn/opportunities/jobs/thuc-tap-sinh-digital-marketing/819a9840-10a6-4312-8115-3a6b36e0f0f0
1100,(HN) Senior Product Specialist (Industry/Institution),QT INSTRUMENTS (S) VIETNAM,"Hà Nội, Vietnam",,3 - 5 năm kinh nghiệm,Việc làm fulltime,Business Development / Sales,10 days ago,6 days ago,"Medical Technology, biomedical science, Healthcare, Research, Laboratory, Senior Product Specialist, Life Sciences, Biotechnology",https://glints.com/vn/opportunities/jobs/hn-senior-product-specialist-industry-institution/c7f4a543-2cbb-434a-9676-d43a978cf8cb
1101, (HCM) Senior Product Specialist (Industry/Institution),QT INSTRUMENTS (S) VIETNAM,"Quận Tân Bình, Ho Chi Minh City, Vietnam",,3 - 5 năm kinh nghiệm,Việc làm fulltime,Business Development / Sales,10 days ago,10 days ago,"Medical Technology, Healthcare, Research, Laboratory Skills, Biomedical Sciences, Life Sciences, Biotechnology",https://glints.com/vn/opportunities/jobs/hcm-senior-product-specialist-industry-institution/892043ff-f215-4759-9989-d67a2cf60b27
1102,QUẢN LÝ CHẤT LƯỢNG (QA - TPHCM),FPT Telecom,"Ho Chi Minh City, Vietnam",,,Việc làm fulltime,Other,2 months ago,2 months ago,"English, Tin học văn phòng, Chịu Được Áp Lực",https://glints.com/vn/opportunities/jobs/quan-ly-chat-luong-qa-tphcm/0df1a573-1467-42e4-bba7-611bceed3dab
1103,SYSTEM ENGINEER (TPHCM),FPT Telecom,"Ho Chi Minh City, Vietnam",,1 - 3 năm kinh nghiệm,Việc làm fulltime,Software Engineering,2 months ago,2 months ago,"Cntt, Fluent In English Both Oral And Written, Good Communication Skills",https://glints.com/vn/opportunities/jobs/system-engineer-tphcm/f384d9cd-4501-4214-bf5f-97fa8ad4290e
1104,Planning Promotion Executive (MT Channel),Rohto-Mentholatum Việt Nam,"Ho Chi Minh City, Vietnam",,3 - 5 năm kinh nghiệm,Việc làm fulltime,Marketing,1 month ago,1 month ago,"Planning Promotions, Cosmetics, University Graduated",https://glints.com/vn/opportunities/jobs/planning-promotion-executive-mt-channel/a6a3ce03-2572-4297-858a-982e2e2cf776
1105,MANUAL TESTER (WEB - APPS),ONE IBC VIỆT NAM,"Ho Chi Minh City, Vietnam",,1 - 3 năm kinh nghiệm,Việc làm fulltime,Software Engineering,1 month ago,27 days ago,"Problem Solving And Time Management, Web Applications, Software Testing, Critical Thinking, Database Administration, Good Communication Skills",https://glints.com/vn/opportunities/jobs/manual-tester-web-apps/c155f0bc-5a88-41ea-bf21-eeb3c76a1514
1106,Nhân viên Quản lý nhãn,Công ty Cổ Phần Admicro,"Quận 3, Ho Chi Minh City, Vietnam",,Dưới một năm kinh nghiệm,Việc làm fulltime,Media & Communications,5 months ago,18 days ago,"Digital Marketing, Market Research, Brand Marketing, Brand Awareness, Digital Media",https://glints.com/vn/opportunities/jobs/nhan-vien-quan-ly-nhan/2eff4868-03de-459e-8817-e9c121edb622
1107,Thực tập sinh Account Tư vấn Marketing ,ORI MARKETING AGENCY,"Hà Nội, Vietnam",,,Việc làm fulltime,Marketing,5 months ago,20 days ago,"Marketing, B2B Marketing, Tư Vấn Thuyết Phục, B2b Sales, Tư Vấn Khách Hàng, Tư Vấn Chốt Sales",https://glints.com/vn/opportunities/jobs/thuc-tap-sinh-account-tu-van-marketing/3a3880b0-1e66-447b-b868-332e722eccd7
1108,Full Stack Developer,JoyfulPerson Pte. Ltd.,"Ho Chi Minh City, Vietnam",,1 - 3 năm kinh nghiệm,Việc làm fulltime,Engineering,3 months ago,16 days ago,"Python (Programming Language), Full Stack Developer, feature development, Backend, Bug Fixing, Fluent In English Both Oral And Written, Front End, Next.js",https://glints.com/vn/opportunities/jobs/full-stack-developer/a9961bc0-9b58-4fc4-a2f6-19f2cf8c0110
1109,Trưởng Nhóm Marketing,Lafon Việt Nam,"Hà Nội, Vietnam",,,Việc làm fulltime,Marketing,5 months ago,1 month ago,"Digital Marketing, Lập Kế Hoạch, Adobe Photoshop",https://glints.com/vn/opportunities/jobs/truong-nhom-marketing/f289bc43-8129-483d-94fa-633f6af2b567
1110,Customer Service Specialist,Tek Experts Vietnam,"Hà Nội, Vietnam",,,Việc làm fulltime,Business Development / Sales,5 months ago,10 days ago,"Interpersonal Skills, customers service., Customer Relationship Management (CRM), English, Good Communication Skills, Logical Thinking",https://glints.com/vn/opportunities/jobs/customer-service-specialist/03bf4777-8149-4ca7-a5e1-850f5bbbf359
